training_bundle_row,dependence_unit,_row_id
28085,F-10,229967
28086,F-10,229969
28087,F-10,229971
28088,F-10,229977
28089,F-10,229982
28090,F-10,229985
28091,F-10,229988
28092,F-10,229990
28093,F-10,229998
28094,F-10,230003
28095,F-10,230013
28096,F-10,230014
28097,F-10,230017
28098,F-10,230022
28099,F-10,230030
28100,F-10,230031
28101,F-10,230043
28102,F-10,230049
28103,F-10,230050
28104,F-10,230051
28105,F-10,230052
28106,F-10,230073
28107,F-10,230078
28108,F-10,230081
28109,F-10,230087
28110,F-10,230090
28111,F-10,230091
28112,F-10,230097
28113,F-10,230107
28114,F-10,230114
28115,F-10,230116
28116,F-10,230126
28117,F-10,230132
28118,F-10,230141
28119,F-10,230150
28120,F-10,230160
28121,F-10,230161
28122,F-10,230166
28123,F-10,230168
28124,F-10,230171
28125,F-10,230177
28126,F-10,230180
28127,F-10,230182
28128,F-10,230189
28129,F-10,230194
28130,F-10,230200
28131,F-10,230205
28132,F-10,230215
28133,F-10,230218
28134,F-10,230225
28135,F-10,230229
28136,F-10,230230
28137,F-10,230232
28138,F-10,230234
28139,F-10,230242
28140,F-10,230256
28141,F-10,230260
28142,F-10,230261
28143,F-10,230266
28144,F-10,230272
28145,F-10,230274
28146,F-10,230281
28147,F-10,230282
28148,F-10,230285
28149,F-10,230286
28150,F-10,230288
28151,F-10,230292
28152,F-10,230299
28153,F-10,230311
28154,F-10,230316
28155,F-10,230321
28156,F-10,230326
28157,F-10,230330
28158,F-10,230333
28159,F-10,230335
28160,F-10,230337
28161,F-10,230342
28162,F-10,230353
28163,F-10,230359
28164,F-10,230362
28165,F-10,230365
28166,F-10,230371
28167,F-10,230377
28168,F-10,230386
28169,F-10,230391
28170,F-10,230396
28171,F-10,230398
28172,F-10,230400
28173,F-10,230410
28174,F-10,230415
28175,F-10,230418
28176,F-10,230421
28177,F-10,230427
28178,F-10,230437
28179,F-10,230439
28180,F-10,230441
28181,F-10,230446
28182,F-10,230447
28183,F-10,230457
28184,F-10,230476
28185,F-10,230479
28186,F-10,230490
28187,F-10,230511
28188,F-10,230515
28189,F-10,230517
28190,F-10,230524
28191,F-10,230526
28192,F-10,230527
28193,F-10,230528
28194,F-10,230530
28195,F-10,230535
28196,F-10,230537
28197,F-10,230551
28198,F-10,230556
28199,F-10,230560
28200,F-10,230565
28201,F-10,230566
28202,F-10,230567
28203,F-10,230570
28204,F-10,230573
28205,F-10,230575
28206,F-10,230582
28207,F-10,230600
28208,F-10,230601
28209,F-10,230603
28210,F-10,230608
28211,F-10,230622
28212,F-10,230631
28213,F-10,230635
28214,F-10,230642
28215,F-10,230644
28216,F-10,230647
28217,F-10,230649
28218,F-10,230658
28219,F-10,230664
28220,F-10,230667
28221,F-10,230670
28222,F-10,230671
28223,F-10,230687
28224,F-10,230693
28225,F-10,230698
28226,F-10,230702
28227,F-10,230711
28228,F-10,230722
28229,F-10,230723
28230,F-10,230724
28231,F-10,230727
28232,F-10,230728
28233,F-10,230732
28234,F-10,230741
28235,F-10,230757
28236,F-10,230758
28237,F-10,230767
28238,F-10,230774
28239,F-10,230775
28240,F-10,230780
28241,F-10,230782
28242,F-10,230788
28243,F-10,230792
28244,F-10,230794
28245,F-10,230796
28246,F-10,230800
28247,F-10,230817
28248,F-10,230821
28249,F-10,230822
28250,F-10,230830
28251,F-10,230831
28252,F-10,230832
28253,F-10,230834
28254,F-10,230844
28255,F-10,230870
28256,F-10,230875
28257,F-10,230877
28258,F-10,230879
28259,F-10,230885
28260,F-10,230887
28261,F-10,230890
28262,F-10,230902
28263,F-10,230903
28264,F-10,230904
28265,F-10,230913
28266,F-10,230915
28267,F-10,230919
28268,F-10,230921
28269,F-10,230934
28270,F-10,230938
28271,F-10,230940
28272,F-10,230948
28273,F-10,230955
28274,F-10,230959
28275,F-10,230961
28276,F-10,230966
28277,F-10,230969
28278,F-10,230971
28279,F-10,230973
28280,F-10,230978
28281,F-10,230979
28282,F-10,230988
28283,F-10,230991
28284,F-10,231001
28285,F-10,231009
28286,F-10,231013
28287,F-10,231015
28288,F-10,231018
28289,F-10,231024
28290,F-10,231029
28291,F-10,231040
28292,F-10,231041
28293,F-10,231051
28294,F-10,231053
28295,F-10,231055
28296,F-10,231058
28297,F-10,231064
28298,F-10,231065
28299,F-10,231079
28300,F-10,231089
28301,F-10,231096
28302,F-10,231102
28303,F-10,231113
28304,F-10,231120
28305,F-10,231139
28306,F-10,231144
28307,F-10,231147
28308,F-10,231148
28309,F-10,231159
28310,F-10,231170
28311,F-10,231176
28312,F-10,231182
28313,F-10,231184
28314,F-10,231201
28315,F-10,231205
28316,F-10,231214
28317,F-10,231218
28318,F-10,231227
28319,F-10,231234
28320,F-10,231238
28321,F-10,231240
28322,F-10,231245
28323,F-10,231246
28324,F-10,231250
28325,F-10,231261
28326,F-10,231269
28327,F-10,231279
28328,F-10,231281
28329,F-10,231286
28330,F-10,231288
28331,F-10,231289
28332,F-10,231290
28333,F-10,231291
28334,F-10,231292
28335,F-10,231294
28336,F-10,231296
28337,F-10,231299
28338,F-10,231300
28339,F-10,231304
28340,F-10,231306
28341,F-10,231309
28342,F-10,231314
28343,F-10,231318
28344,F-10,231328
28345,F-10,231332
28346,F-10,231333
28347,F-10,231335
28348,F-10,231338
28349,F-10,231353
28350,F-10,231355
28351,F-10,231360
28352,F-10,231373
28353,F-10,231402
28354,F-10,231405
28355,F-10,231411
28356,F-10,231416
28357,F-10,231417
28358,F-10,231423
28359,F-10,231425
28360,F-10,231426
28361,F-10,231429
28362,F-10,231432
28363,F-10,231434
28364,F-10,231435
28365,F-10,231438
28366,F-10,231447
28367,F-10,231468
28368,F-10,231470
28369,F-10,231471
28370,F-10,231476
28371,F-10,231483
28372,F-10,231485
28373,F-10,231490
28374,F-10,231500
28375,F-10,231513
28376,F-10,231517
28377,F-10,231522
28378,F-10,231525
28379,F-10,231530
28380,F-10,231531
28381,F-10,231535
28382,F-10,231541
28383,F-10,231545
28384,F-10,231548
28385,F-10,231549
28386,F-10,231550
28387,F-10,231557
28388,F-10,231558
28389,F-10,231561
28390,F-10,231564
28391,F-10,231566
28392,F-10,231572
28393,F-10,231574
28394,F-10,231577
28395,F-10,231580
28396,F-10,231582
28397,F-10,231583
28398,F-10,231595
28399,F-10,231603
28400,F-10,231607
28401,F-10,231611
28402,F-10,231616
28403,F-10,231625
28404,F-10,231632
28405,F-10,231634
28406,F-10,231645
28407,F-10,231646
28408,F-10,231654
28409,F-10,231663
28410,F-10,231668
28411,F-10,231676
28412,F-10,231680
28413,F-10,231686
28414,F-10,231692
28415,F-10,231693
28416,F-10,231698
28417,F-10,231702
28418,F-10,231711
28419,F-10,231714
28420,F-10,231718
28421,F-10,231722
28422,F-10,231723
28423,F-10,231728
28424,F-10,231730
28425,F-10,231732
28426,F-10,231738
28427,F-10,231740
28428,F-10,231741
28429,F-10,231748
28430,F-10,231749
28431,F-10,231754
28432,F-10,231758
28433,F-10,231759
28434,F-10,231774
28435,F-10,231777
28436,F-10,231780
28437,F-10,231786
28438,F-10,231795
28439,F-10,231798
28440,F-10,231800
28441,F-10,231803
28442,F-10,231817
28443,F-10,231818
28444,F-10,231822
28445,F-10,231826
28446,F-10,231827
28447,F-10,231828
28448,F-10,231829
28449,F-10,231838
28450,F-10,231840
28451,F-10,231841
28452,F-10,231872
28453,F-10,231873
28454,F-10,231877
28455,F-10,231882
28456,F-10,231884
28457,F-10,231885
28458,F-10,231890
28459,F-10,231891
28460,F-10,231896
28461,F-10,231902
28462,F-10,231911
28463,F-10,231928
28464,F-10,231929
28465,F-10,231935
28466,F-10,231946
28467,F-10,231949
28468,F-10,231952
28469,F-10,231963
28470,F-10,231964
28471,F-10,231971
28472,F-10,231978
28473,F-10,231981
28474,F-10,231992
28475,F-10,231995
28476,F-10,231998
28477,F-10,231999
28478,F-10,232000
28479,F-10,232001
28480,F-10,232010
28481,F-10,232023
28482,F-10,232025
28483,F-10,232033
28484,F-10,232043
28485,F-10,232045
28486,F-10,232052
28487,F-10,232054
28488,F-10,232056
28489,F-10,232057
28490,F-10,232073
28491,F-10,232074
28492,F-10,232083
28493,F-10,232114
28494,F-10,232115
28495,F-10,232125
28496,F-10,232129
28497,F-10,232139
28498,F-10,232152
28499,F-10,232153
28500,F-10,232161
28501,F-10,232166
28502,F-10,232175
28503,F-10,232190
28504,F-10,232193
28505,F-10,232206
28506,F-10,232210
28507,F-10,232215
28508,F-10,232218
28509,F-10,232229
28510,F-10,232230
28511,F-10,232233
28512,F-10,232235
28513,F-10,232241
28514,F-10,232246
28515,F-10,232254
28516,F-10,232258
28517,F-10,232273
28518,F-10,232277
28519,F-10,232280
28520,F-10,232283
28521,F-10,232284
28522,F-10,232296
28523,F-10,232304
28524,F-10,232306
28525,F-10,232308
28526,F-10,232313
28527,F-10,232317
28528,F-10,232319
28529,F-10,232322
28530,F-10,232325
28531,F-10,232328
28532,F-10,232334
28533,F-10,232365
28534,F-10,232366
28535,F-10,232371
28536,F-10,232374
28537,F-10,232375
28538,F-10,232379
28539,F-10,232389
28540,F-10,232401
28541,F-10,232402
28542,F-10,232412
28543,F-10,232415
28544,F-10,232424
28545,F-10,232427
28546,F-10,232436
28547,F-10,232442
28548,F-10,232447
28549,F-10,232452
28550,F-10,232476
28551,F-10,232482
28552,F-10,232483
28553,F-10,232498
28554,F-10,232507
28555,F-10,232511
28556,F-10,232516
28557,F-10,232521
28558,F-10,232529
28559,F-10,232531
28560,F-10,232534
28561,F-10,232537
28562,F-10,232542
28563,F-10,232545
28564,F-10,232561
28565,F-10,232564
28566,F-10,232566
28567,F-10,232573
28568,F-10,232574
28569,F-10,232583
28570,F-10,232597
28571,F-10,232599
28572,F-10,232608
28573,F-10,232611
28574,F-10,232612
28575,F-10,232615
28576,F-10,232627
28577,F-10,232629
28578,F-10,232633
28579,F-10,232635
28580,F-10,232636
28581,F-10,232637
28582,F-10,232638
28583,F-10,232641
28584,F-10,232643
28585,F-10,232644
28586,F-10,232653
28587,F-10,232654
28588,F-10,232658
28589,F-10,232663
28590,F-10,232667
28591,F-10,232673
28592,F-10,232678
28593,F-10,232679
28594,F-10,232686
28595,F-10,232695
28596,F-10,232704
28597,F-10,232707
28598,F-10,232710
28599,F-10,232711
28600,F-10,232712
28601,F-10,232714
28602,F-10,232715
28603,F-10,232723
28604,F-10,232724
28605,F-10,232727
28606,F-10,232736
28607,F-10,232739
28608,F-10,232748
28609,F-10,232760
28610,F-10,232779
28611,F-10,232784
28612,F-10,232791
28613,F-10,232801
28614,F-10,232805
28615,F-10,232819
28616,F-10,232824
28617,F-10,232825
28618,F-10,232829
28619,F-10,232840
28620,F-10,232845
28621,F-10,232847
28622,F-10,232854
28623,F-10,232859
28624,F-10,232863
28625,F-10,232866
28626,F-10,232868
28627,F-10,232870
28628,F-10,232876
28629,F-10,232879
28630,F-10,232884
28631,F-10,232885
28632,F-10,232886
28633,F-10,232898
28634,F-10,232905
28635,F-10,232907
28636,F-10,232909
28637,F-10,232910
28638,F-10,232912
28639,F-10,232917
28640,F-10,232919
28641,F-10,232929
28642,F-10,232934
28643,F-10,232937
28644,F-10,232939
28645,F-10,232941
28646,F-10,232942
28647,F-10,232945
28648,F-10,232951
28649,F-10,232952
28650,F-10,232954
28651,F-10,232956
28652,F-10,232959
28653,F-10,232963
28654,F-10,232966
28655,F-10,232973
28656,F-10,232975
28657,F-10,232977
28658,F-10,232985
28659,F-10,232988
28660,F-10,232991
28661,F-10,232999
28662,F-10,233000
28663,F-10,233008
28664,F-10,233014
28665,F-10,233017
28666,F-10,233019
28667,F-10,233024
28668,F-10,233029
28669,F-10,233031
28670,F-10,233034
28671,F-10,233037
28672,F-10,233042
28673,F-10,233047
28674,F-10,233053
28675,F-10,233055
28676,F-10,233058
28677,F-10,233060
28678,F-10,233062
28679,F-10,233069
28680,F-10,233082
28681,F-10,233088
28682,F-10,233096
28683,F-10,233097
28684,F-10,233102
28685,F-10,233106
28686,F-10,233108
28687,F-10,233110
28688,F-10,233112
28689,F-10,233114
28690,F-10,233118
28691,F-10,233129
28692,F-10,233132
28693,F-10,233137
28694,F-10,233146
28695,F-10,233147
28696,F-10,233149
28697,F-10,233150
28698,F-10,233153
28699,F-10,233154
28700,F-10,233155
28701,F-10,233157
28702,F-10,233160
28703,F-10,233167
28704,F-10,233168
28705,F-10,233171
28706,F-10,233182
28707,F-10,233186
28708,F-10,233190
28709,F-10,233191
28710,F-10,233196
28711,F-10,233206
28712,F-10,233208
28713,F-10,233213
28714,F-10,233216
28715,F-10,233222
28716,F-10,233227
28717,F-10,233243
28718,F-10,233244
28719,F-10,233255
28720,F-10,233265
28721,F-10,233274
28722,F-10,233275
28723,F-10,233279
28724,F-10,233288
28725,F-10,233289
28726,F-10,233292
28727,F-10,233295
28728,F-10,233296
28729,F-10,233301
28730,F-10,233318
28731,F-10,233330
28732,F-10,233331
28733,F-10,233367
28734,F-10,233369
28735,F-10,233372
28736,F-10,233374
28737,F-10,233377
28738,F-10,233381
28739,F-10,233382
28740,F-10,233384
28741,F-10,233386
28742,F-10,233391
28743,F-10,233395
28744,F-10,233398
28745,F-10,233399
28746,F-10,233402
28747,F-10,233404
28748,F-10,233406
28749,F-10,233411
28750,F-10,233416
28751,F-10,233426
28752,F-10,233429
28753,F-10,233445
28754,F-10,233448
28755,F-10,233452
28756,F-10,233456
28757,F-10,233458
28758,F-10,233460
28759,F-10,233470
28760,F-10,233473
28761,F-10,233475
28762,F-10,233477
28763,F-10,233482
28764,F-10,233484
28765,F-10,233486
28766,F-10,233487
28767,F-10,233491
28768,F-10,233499
28769,F-10,233514
28770,F-10,233517
28771,F-10,233518
28772,F-10,233521
28773,F-10,233526
28774,F-10,233530
28775,F-10,233536
28776,F-10,233543
28777,F-10,233547
28778,F-10,233555
28779,F-11,233558
28780,F-11,233582
28781,F-11,233586
28782,F-11,233590
28783,F-11,233595
28784,F-11,233596
28785,F-11,233604
28786,F-11,233626
28787,F-11,233633
28788,F-11,233634
28789,F-11,233635
28790,F-11,233645
28791,F-11,233648
28792,F-11,233658
28793,F-11,233660
28794,F-11,233671
28795,F-11,233673
28796,F-11,233675
28797,F-11,233698
28798,F-11,233699
28799,F-11,233708
28800,F-11,233710
28801,F-11,233727
28802,F-11,233744
28803,F-11,233750
28804,F-11,233753
28805,F-11,233756
28806,F-11,233757
28807,F-11,233762
28808,F-11,233763
28809,F-11,233764
28810,F-11,233770
28811,F-11,233771
28812,F-11,233772
28813,F-11,233814
28814,F-11,233827
28815,F-11,233831
28816,F-11,233837
28817,F-11,233843
28818,F-11,233846
28819,F-11,233848
28820,F-11,233856
28821,F-11,233867
28822,F-11,233897
28823,F-11,233899
28824,F-11,233905
28825,F-11,233923
28826,F-11,233926
28827,F-11,233931
28828,F-11,233943
28829,F-11,233944
28830,F-11,233958
28831,F-11,233973
28832,F-11,233979
28833,F-11,233983
28834,F-11,233998
28835,F-11,234008
28836,F-11,234011
28837,F-11,234013
28838,F-11,234016
28839,F-11,234030
28840,F-11,234041
28841,F-11,234049
28842,F-11,234051
28843,F-11,234052
28844,F-11,234054
28845,F-11,234055
28846,F-11,234063
28847,F-11,234064
28848,F-11,234072
28849,F-11,234076
28850,F-11,234079
28851,F-11,234096
28852,F-11,234100
28853,F-11,234160
28854,F-11,234161
28855,F-11,234168
28856,F-11,234182
28857,F-11,234199
28858,F-11,234201
28859,F-11,234220
28860,F-11,234223
28861,F-11,234237
28862,F-11,234239
28863,F-11,234242
28864,F-11,234250
28865,F-11,234257
28866,F-11,234261
28867,F-11,234270
28868,F-11,234286
28869,F-11,234288
28870,F-11,234291
28871,F-11,234293
28872,F-11,234305
28873,F-11,234306
28874,F-11,234307
28875,F-11,234310
28876,F-11,234319
28877,F-11,234326
28878,F-11,234329
28879,F-11,234334
28880,F-11,234342
28881,F-11,234345
28882,F-11,234347
28883,F-11,234348
28884,F-11,234364
28885,F-11,234366
28886,F-11,234372
28887,F-11,234377
28888,F-11,234378
28889,F-11,234400
28890,F-11,234411
28891,F-11,234430
28892,F-11,234431
28893,F-11,234433
28894,F-11,234438
28895,F-11,234451
28896,F-11,234458
28897,F-11,234471
28898,F-11,234480
28899,F-11,234488
28900,F-11,234508
28901,F-11,234510
28902,F-11,234514
28903,F-11,234517
28904,F-11,234530
28905,F-11,234538
28906,F-11,234539
28907,F-11,234544
28908,F-11,234559
28909,F-11,234567
28910,F-11,234599
28911,F-11,234620
28912,F-11,234641
28913,F-11,234643
28914,F-11,234652
28915,F-11,234653
28916,F-11,234667
28917,F-11,234668
28918,F-11,234677
28919,F-11,234682
28920,F-11,234685
28921,F-11,234686
28922,F-11,234704
28923,F-11,234725
28924,F-11,234730
28925,F-11,234737
28926,F-11,234745
28927,F-11,234760
28928,F-11,234766
28929,F-11,234774
28930,F-11,234784
28931,F-11,234787
28932,F-11,234794
28933,F-11,234811
28934,F-11,234822
28935,F-11,234829
28936,F-11,234858
28937,F-11,234863
28938,F-11,234864
28939,F-11,234867
28940,F-11,234873
28941,F-11,234877
28942,F-11,234878
28943,F-11,234887
28944,F-11,234897
28945,F-11,234912
28946,F-11,234922
28947,F-11,234931
28948,F-11,234955
28949,F-11,234968
28950,F-11,234987
28951,F-11,234995
28952,F-11,234996
28953,F-11,235005
28954,F-11,235015
28955,F-11,235026
28956,F-11,235035
28957,F-11,235055
28958,F-11,235056
28959,F-11,235057
28960,F-11,235059
28961,F-11,235060
28962,F-11,235066
28963,F-11,235068
28964,F-11,235080
28965,F-11,235081
28966,F-11,235083
28967,F-11,235084
28968,F-11,235085
28969,F-11,235093
28970,F-11,235097
28971,F-11,235108
28972,F-11,235111
28973,F-11,235114
28974,F-11,235118
28975,F-11,235123
28976,F-11,235139
28977,F-11,235141
28978,F-11,235154
28979,F-11,235155
28980,F-11,235168
28981,F-11,235176
28982,F-11,235184
28983,F-11,235189
28984,F-11,235199
28985,F-11,235222
28986,F-11,235224
28987,F-11,235225
28988,F-11,235262
28989,F-11,235278
28990,F-11,235281
28991,F-11,235285
28992,F-11,235288
28993,F-11,235293
28994,F-11,235304
28995,F-11,235315
28996,F-11,235320
28997,F-11,235321
28998,F-11,235324
28999,F-11,235328
29000,F-11,235332
29001,F-11,235333
29002,F-11,235337
29003,F-11,235338
29004,F-11,235343
29005,F-11,235347
29006,F-11,235355
29007,F-11,235363
29008,F-11,235367
29009,F-11,235374
29010,F-11,235406
29011,F-11,235423
29012,F-11,235425
29013,F-11,235443
29014,F-11,235475
29015,F-11,235481
29016,F-11,235485
29017,F-11,235491
29018,F-11,235501
29019,F-11,235508
29020,F-11,235517
29021,F-11,235524
29022,F-11,235526
29023,F-11,235530
29024,F-11,235538
29025,F-11,235540
29026,F-11,235544
29027,F-11,235546
29028,F-11,235553
29029,F-11,235554
29030,F-11,235564
29031,F-11,235574
29032,F-11,235586
29033,F-11,235594
29034,F-11,235599
29035,F-11,235602
29036,F-11,235604
29037,F-11,235612
29038,F-11,235622
29039,F-11,235627
29040,F-11,235628
29041,F-11,235648
29042,F-11,235649
29043,F-11,235656
29044,F-11,235663
29045,F-11,235667
29046,F-11,235669
29047,F-11,235679
29048,F-11,235695
29049,F-11,235702
29050,F-11,235705
29051,F-11,235711
29052,F-11,235714
29053,F-11,235730
29054,F-11,235731
29055,F-11,235737
29056,F-11,235739
29057,F-11,235755
29058,F-11,235769
29059,F-11,235772
29060,F-11,235788
29061,F-11,235791
29062,F-11,235822
29063,F-11,235831
29064,F-11,235835
29065,F-11,235836
29066,F-11,235847
29067,F-11,235855
29068,F-11,235858
29069,F-11,235872
29070,F-11,235876
29071,F-11,235887
29072,F-11,235897
29073,F-11,235900
29074,F-11,235902
29075,F-11,235903
29076,F-11,235912
29077,F-11,235918
29078,F-11,235924
29079,F-11,235928
29080,F-11,235932
29081,F-11,235939
29082,F-11,235940
29083,F-11,235955
29084,F-11,235970
29085,F-11,235978
29086,F-11,236008
29087,F-11,236012
29088,F-11,236013
29089,F-11,236040
29090,F-11,236044
29091,F-11,236045
29092,F-11,236062
29093,F-11,236064
29094,F-11,236070
29095,F-11,236079
29096,F-11,236098
29097,F-11,236108
29098,F-11,236117
29099,F-11,236120
29100,F-11,236125
29101,F-11,236130
29102,F-11,236132
29103,F-11,236134
29104,F-11,236138
29105,F-11,236147
29106,F-11,236153
29107,F-11,236161
29108,F-11,236164
29109,F-11,236171
29110,F-11,236176
29111,F-11,236177
29112,F-11,236200
29113,F-11,236201
29114,F-11,236209
29115,F-11,236235
29116,F-11,236238
29117,F-11,236247
29118,F-11,236259
29119,F-11,236266
29120,F-11,236279
29121,F-11,236282
29122,F-11,236284
29123,F-11,236291
29124,F-11,236294
29125,F-11,236313
29126,F-11,236315
29127,F-11,236318
29128,F-11,236345
29129,F-11,236359
29130,F-11,236364
29131,F-11,236369
29132,F-11,236374
29133,F-11,236378
29134,F-11,236389
29135,F-11,236390
29136,F-11,236392
29137,F-11,236400
29138,F-11,236401
29139,F-11,236402
29140,F-11,236410
29141,F-11,236427
29142,F-11,236436
29143,F-11,236445
29144,F-11,236450
29145,F-11,236452
29146,F-11,236457
29147,F-11,236458
29148,F-11,236461
29149,F-11,236482
29150,F-11,236483
29151,F-11,236495
29152,F-11,236509
29153,F-11,236515
29154,F-11,236521
29155,F-11,236531
29156,F-11,236533
29157,F-11,236534
29158,F-11,236543
29159,F-11,236546
29160,F-11,236547
29161,F-11,236553
29162,F-11,236556
29163,F-11,236565
29164,F-11,236571
29165,F-11,236611
29166,F-11,236623
29167,F-11,236627
29168,F-11,236632
29169,F-11,236639
29170,F-11,236645
29171,F-11,236647
29172,F-11,236649
29173,F-11,236656
29174,F-11,236696
29175,F-11,236698
29176,F-11,236712
29177,F-11,236716
29178,F-11,236729
29179,F-11,236731
29180,F-11,236743
29181,F-11,236753
29182,F-11,236756
29183,F-11,236757
29184,F-11,236776
29185,F-11,236781
29186,F-11,236786
29187,F-11,236787
29188,F-11,236796
29189,F-11,236808
29190,F-11,236820
29191,F-11,236822
29192,F-11,236828
29193,F-11,236832
29194,F-11,236835
29195,F-11,236856
29196,F-11,236859
29197,F-11,236860
29198,F-11,236869
29199,F-11,236876
29200,F-11,236932
29201,F-11,236956
29202,F-11,236958
29203,F-11,236962
29204,F-11,236964
29205,F-11,236978
29206,F-11,236980
29207,F-11,236984
29208,F-11,236986
29209,F-11,237001
29210,F-11,237002
29211,F-11,237008
29212,F-11,237015
29213,F-11,237026
29214,F-11,237030
29215,F-11,237031
29216,F-11,237040
29217,F-11,237056
29218,F-11,237064
29219,F-11,237068
29220,F-11,237071
29221,F-11,237073
29222,F-11,237089
29223,F-11,237094
29224,F-11,237097
29225,F-11,237107
29226,F-11,237126
29227,F-11,237131
29228,F-11,237133
29229,F-11,237134
29230,F-11,237141
29231,F-11,237144
29232,F-11,237146
29233,F-11,237148
29234,F-11,237150
29235,F-11,237157
29236,F-11,237158
29237,F-11,237164
29238,F-11,237230
29239,F-11,237240
29240,F-11,237247
29241,F-11,237249
29242,F-11,237270
29243,F-11,237272
29244,F-11,237275
29245,F-11,237277
29246,F-11,237283
29247,F-11,237294
29248,F-11,237306
29249,F-11,237310
29250,F-11,237316
29251,F-11,237321
29252,F-11,237325
29253,F-11,237341
29254,F-11,237354
29255,F-11,237377
29256,F-11,237379
29257,F-11,237383
29258,F-11,237399
29259,F-11,237411
29260,F-11,237416
29261,F-11,237421
29262,F-11,237444
29263,F-11,237448
29264,F-11,237450
29265,F-11,237467
29266,F-11,237471
29267,F-11,237473
29268,F-11,237478
29269,F-11,237484
29270,F-11,237507
29271,F-11,237510
29272,F-11,237515
29273,F-11,237524
29274,F-11,237525
29275,F-11,237531
29276,F-11,237535
29277,F-11,237551
29278,F-11,237555
29279,F-11,237558
29280,F-11,237565
29281,F-11,237587
29282,F-11,237594
29283,F-11,237599
29284,F-11,237623
29285,F-11,237639
29286,F-11,237644
29287,F-11,237646
29288,F-11,237649
29289,F-11,237652
29290,F-11,237657
29291,F-11,237658
29292,F-11,237665
29293,F-11,237671
29294,F-11,237681
29295,F-11,237683
29296,F-11,237706
29297,F-11,237709
29298,F-11,237719
29299,F-11,237720
29300,F-11,237726
29301,F-11,237733
29302,F-11,237739
29303,F-11,237747
29304,F-11,237763
29305,F-11,237775
29306,F-11,237797
29307,F-11,237798
29308,F-11,237801
29309,F-11,237809
29310,F-11,237829
29311,F-11,237838
29312,F-11,237839
29313,F-11,237847
29314,F-11,237876
29315,F-11,237887
29316,F-11,237889
29317,F-11,237897
29318,F-11,237905
29319,F-11,237909
29320,F-11,237911
29321,F-11,237915
29322,F-11,237928
29323,F-11,237930
29324,F-11,237933
29325,F-11,237935
29326,F-11,237936
29327,F-11,237937
29328,F-11,237939
29329,F-11,237949
29330,F-11,237952
29331,F-11,237954
29332,F-11,237994
29333,F-11,238004
29334,F-11,238016
29335,F-11,238017
29336,F-11,238020
29337,F-11,238024
29338,F-11,238056
29339,F-11,238061
29340,F-11,238073
29341,F-11,238078
29342,F-11,238079
29343,F-11,238089
29344,F-11,238091
29345,F-11,238093
29346,F-11,238108
29347,F-11,238110
29348,F-11,238115
29349,F-11,238120
29350,F-11,238125
29351,F-11,238140
29352,F-11,238145
29353,F-11,238153
29354,F-11,238155
29355,F-11,238165
29356,F-11,238186
29357,F-11,238202
29358,F-11,238226
29359,F-11,238262
29360,F-11,238278
29361,F-11,238280
29362,F-11,238284
29363,F-11,238285
29364,F-11,238297
29365,F-11,238299
29366,F-11,238313
29367,F-11,238332
29368,F-11,238334
29369,F-11,238339
29370,F-11,238347
29371,F-11,238352
29372,F-11,238353
29373,F-11,238365
29374,F-11,238367
29375,F-11,238385
29376,F-11,238393
29377,F-11,238397
29378,F-11,238413
29379,F-11,238419
29380,F-11,238426
29381,F-11,238431
29382,F-11,238432
29383,F-11,238441
29384,F-11,238445
29385,F-11,238450
29386,F-11,238467
29387,F-11,238471
29388,F-11,238491
29389,F-11,238500
29390,F-11,238508
29391,F-11,238515
29392,F-11,238530
29393,F-11,238537
29394,F-11,238539
29395,F-11,238545
29396,F-11,238557
29397,F-11,238558
29398,F-11,238565
29399,F-11,238575
29400,F-11,238584
29401,F-11,238592
29402,F-11,238593
29403,F-11,238595
29404,F-11,238614
29405,F-11,238624
29406,F-11,238625
29407,F-11,238626
29408,F-11,238628
29409,F-11,238638
29410,F-11,238639
29411,F-11,238641
29412,F-11,238642
29413,F-11,238644
29414,F-11,238650
29415,F-11,238656
29416,F-11,238663
29417,F-11,238670
29418,F-11,238671
29419,F-11,238674
29420,F-11,238688
29421,F-11,238689
29422,F-11,238692
29423,F-11,238693
29424,F-11,238697
29425,F-11,238709
29426,F-11,238710
29427,F-11,238715
29428,F-11,238722
29429,F-11,238728
29430,F-11,238729
29431,F-11,238735
29432,F-11,238739
29433,F-11,238746
29434,F-11,238758
29435,F-11,238764
29436,F-11,238771
29437,F-11,238774
29438,F-11,238784
29439,F-11,238793
29440,F-11,238799
29441,F-11,238802
29442,F-11,238807
29443,F-11,238817
29444,F-11,238821
29445,F-11,238825
29446,F-11,238826
29447,F-11,238828
29448,F-11,238836
29449,F-11,238867
29450,F-11,238892
29451,F-11,238904
29452,F-11,238911
29453,F-11,238913
29454,F-11,238914
29455,F-11,238926
29456,F-11,238927
29457,F-11,238930
29458,F-11,238949
29459,F-11,238950
29460,F-11,238968
29461,F-11,238976
29462,F-11,238977
29463,F-11,238986
29464,F-11,238988
29465,F-11,238989
29466,F-11,238990
29467,F-11,238992
29468,F-11,238999
29469,F-11,239002
29470,F-11,239037
29471,F-11,239044
29472,F-11,239059
29473,F-11,239061
29474,F-11,239069
29475,F-11,239070
29476,F-11,239074
29477,F-11,239076
29478,F-11,239079
29479,F-11,239088
29480,F-11,239098
29481,F-11,239108
29482,F-11,239124
